GKJ;Port Meadville;Meadville;PA;USA;4.162.652.667;-802.147.275
GKN;Gulkana;Gulkana;AK;USA;6.215.488.889;-1.454.566.389
GKT;Gatlinburg-Pigeon Forge;Sevierville;TN;USA;3.585.775.889;-8.352.870.472
GKY;Arlington Municipal;Arlington;TX;USA;3.266.241.528;-9.709.391.139
GLD;Renner Field/Goodland Municipal;Goodland;KS;USA;3.937.062.194;-1.016.989.919
GLE;Gainesville Municipal;Gainesville;TX;USA;3.365.136.111;-9.719.702.778
GLH;Mid Delta Regional;Greenville;MS;USA;3.348.288.111;-9.098.561.389
GLR;Otsego County;Gaylord;MI;USA;4.501.354.806;-8.470.318.944
GLS;Galveston-Scholes ;Galveston;TX;USA;2.926.532.333;-9.486.040.667
GLW;Glasgow Municipal;Glasgow;KY;USA;3.703.205.556;-8.595.261.111
GLY;Clinton Memorial;Clinton;MO;USA;3.835.657.306;-9.368.417.694
GMJ;Grove Municipal;Grove;OK;USA;3.660.527.056;-9.473.856.667
GMU;Greenville Downtown;Greenville;SC;USA;3.484.794.444;-82.35
GNB;Granby-Grand County;Granby;CO;USA;4.008.970.806;-1.059.172.367
GNF;Grenada Municipal;Grenada;MS;USA;3.383.253;-8.979.822.806
GNG;Gooding Municipal;Gooding;ID;USA;4.291.716.639;-1.147.651.575
GNT;Grants-Milan Municipal;Grants;NM;USA;3.516.531.472;-1.079.006.142
GNU;Goodnews;Goodnews;AK;USA;5.911.727.556;-1.615.813.967
GNV;Gainesville Regional;Gainesville;FL;USA;2.969.005.556;-8.227.177.778
GOK;Guthrie Municipal;Guthrie;OK;USA;3.584.980.556;-9.741.560.833
GON;Groton-New London;Groton;CT;USA;4.133.005.778;-7.204.513.556
GPH;Clay County Regional;Mosby;MO;USA;3.933.046.528;-9.430.997.361
GPM;Grand Prairie Municipal;Grand Prairie;TX;USA;3.269.858.333;-9.704.652.778
GPT;Gulfport-Biloxi Regional;Gulfport-Biloxi;MS;USA;3.040.728.028;-8.907.009.278
GPZ;Grand Rapids-Itasca County;Grand Rapids;MN;USA;4.721.110.333;-9.350.984.472
GQQ;Galion Municipal;Galion;OH;USA;4.075.338.889;-8.272.380.556
GRB;Austin Straubel International;Green Bay;WI;USA;4.448.507.333;-8.812.959
GRD;Greenwood County;Greenwood;SC;USA;3.424.872.222;-8.215.908.333
GRE;Greenville;Greenville;IL;USA;3.883.615.778;-8.937.841.111
GRI;Central Nebraska Regional ;Grand Island;NE;USA;4.096.747.222;-9.830.861.111
GRK;Robert Gray AAF;Killeen;TX;USA;3.106.489.778;-9.782.779.778
GRN;Gordon Municipal;Gordon;NE;USA;4.280.597.222;-10.217.525
GRO;Rota International;Rota Island;CQ;USA;141.743.075;-1.452.425.353
GRR;Kent County International;Grand Rapids;MI;USA;4.288.081.972;-8.552.276.778
GSH;Goshen Municipal;Goshen;IN;USA;4.152.716.028;-8.579.210.278
GSN;Saipan International;Obyan;CQ;USA;1.511.900.139;-1.457.293.561
GSO;Piedmont Triad International;Greensboro;NC;USA;3.609.774.694;-799.372.975
GSP;Greenville-Spartanburg;Greer;SC;USA;3.489.566.722;-8.221.885.833
GST;Gustavus;Gustavus;AK;USA;5.842.438.139;-1.357.073.814
GTF;Great Falls Intl;Great Falls;MT;USA;4.748.200.194;-1.113.706.853
GTR;Golden Triangle Regional;Columbus-Starkville-West Point;MS;USA;3.345.033.444;-8.859.136.861
GTU;Georgetown Municipal;Georgetown;TX;USA;3.067.880.889;-9.767.938.389
GUC;Gunnison County;Gunnison;CO;USA;3.853.396.333;-1.069.331.817
GUM;Guam International;Agana;GU;USA;1.348.345;-1.447.959.825
GUP;Gallup Municipal;Gallup;NM;USA;3.551.105.833;-1.087.893.094
GUY;Guymon Municipal;Guymon;OK;USA;3.668.507.194;-1.015.077.817
GVL;Lee Gilmer Memorial;Gainesville;GA;USA;3.427.290.389;-8.382.681.333
GVQ;Genesee Cty;Batavia;NY;USA;4.303.172.639;-7.816.759.972
GVT;Majors;Greenville;TX;USA;3.306.783.889;-960.653.325
GWO;Greenwood-Leflore;Greenwood;MS;USA;3.349.432.667;-90.084.705
GWR;Gwinner-Roger Melroe ;Gwinner;ND;USA;4.621.872.222;-9.764.325
GWW;Goldsboro-Wayne Municipal;Goldsboro;NC;USA;3.546.055.444;-7.796.493.306
GXY;Greeley-Weld County;Greeley;CO;USA;4.043.561.833;-1.046.321.156
GYH;Donaldson Center;Greenville;SC;USA;3.475.831.917;-82.376.415
GYR;Phoenix Goodyear;Goodyear;AZ;USA;3.342.281.972;-1.123.759.919
GYY;Gary/Chicago ;Gary;IN;USA;4.161.627.306;-8.741.278.806
GZH;Middleton ;Evergreen;AL;USA;3.141.580.111;-8.704.404.333
GZS;Abernathy ;Pulaski;TN;USA;3.515.371.972;-8.705.681.444
H04;Vinita Municipal;Vinita;OK;USA;3.663.301.806;-9.515.136.111
H05;Wilburton Municipal;Wilburton;OK;USA;3.491.954.278;-9.539.469.722
H19;Bowling Green Municipal;Bowling Green;MO;USA;3.936.993.361;-9.121.925.556
H21;Camdenton Memorial;Camdenton;MO;USA;3.797.468.528;-9.269.161.528
H30;Hamilton Municipal ;Hamilton;NY;USA;4.284.381.889;-7.556.140.194
H35;Clarksville Municipal;Clarksville;AR;USA;3.547.069.417;-93.427.155
H41;Memorial;Mexico;MO;USA;3.915.751.389;-9.181.826.667
H45;Seminole Municipal;Seminole;OK;USA;3.527.467.806;-9.667.516.194
H66;Nowata Municipal;Nowata;OK;USA;3.672.092.222;-9.562.525.583
H71;Mid-America Industrial;Pryor;OK;USA;3.622.539.389;-9.533.006.333
H79;Eldon Model Airpark;Eldon;MO;USA;3.836.062.611;-9.257.157.139
H88;Municipal;Fredericktown;MO;USA;37.605.825;-9.028.731.389
H92;Hominy;Hominy;OK;USA;3.643.340.222;-9.638.362.861
H96;Benton Municipal;Benton;IL;USA;3.800.675.111;-8.893.441.528
H97;Pawnee Municipal;Pawnee;OK;USA;3.638.338.556;-968.103.125
HAB;Marion County;Hamilton;AL;USA;3.411.757.222;-8.799.819.583
HAE;Hannibal Municipal;Hannibal;MO;USA;3.972.448.944;-9.144.367.944
HAF;Half Moon Bay;Half Moon Bay;CA;USA;3.751.382.944;-1.225.010.892
HAI;Three Rivers Municipal;Three Rivers;MI;USA;4.195.975;-8.559.338.889
HAO;Hamilton-Fairfield;Hamilton;OH;USA;3.936.448.861;-8.452.457.722
HAY;Haycock;Haycock;AK;USA;6.520.098.944;-1.611.567.792
HBC;Mohall Municipal;Mohall;ND;USA;4.876.838.333;-1.015.369.953
HBG;Bobby L. Chain Municipal;Hattiesburg;MS;USA;3.126.506.556;-892.530.325
HBR;Hobart Municipal;Hobart;OK;USA;349.913.075;-990.513.525
HBV;Jim Hogg County;Hebbronville;TX;USA;2.734.955.556;-9.873.697.222
HBZ;Heber Springs Municipal;Heber Springs;AR;USA;3.551.169.389;-9.201.300.944
HCD;Hutchinson Municipal;Hutchinson;MN;USA;4.485.890.667;-9.438.178.917
HCO;Hallock Municipal;Hallock;MN;USA;4.875.273.139;-9.694.300.306
HDC;Hammond Municipal;Hammond;LA;USA;3.052.096.889;-9.041.762.056
HDE;Brewster ;Holdredge;NE;USA;4.045.269.444;-9.933.733.333
HDH;Dillingham Airfield;Mokuleia;HI;USA;2.157.947.361;-1.581.972.814
HDI;Hardwick ;Cleveland;TN;USA;3.522.007.306;-8.483.244.333
HDN;Yampa Valley;Hayden;CO;USA;4.048.118.028;-1.072.176.597
HDO;Hondo Municipal;Hondo;TX;USA;2.935.952.778;-9.917.666.667
HEE;Thompson-Robbins;Helena-West Helena;AR;USA;3.457.648.972;-9.067.588.639
HEF;Manassas Reg./Harry P Davis ;Manassas;VA;USA;3.872.141.667;-7.751.544.444
HEI;Hettinger Municipal;Hettinger;ND;USA;4.601.494.444;-1.026.559.722
HEQ;Holyoke;Holyoke;CO;USA;4.056.943.056;-1.022.726.875
HEZ;Natchez-Adams County;Natchez;MS;USA;3.161.366.111;-9.129.733.639
HFD;Hartford Brainard;Hartford;CT;USA;4.173.626.861;-7.265.021.389
HFY;Greenwood Municipal;Indianapolis/Greenwood;IN;USA;3.962.841.667;-8.608.788.889
HGR;Hagerstown Regional-Richard Henson ;Hagerstown;MD;USA;3.970.794.444;-777.295
HHF;Hemphill County;Canadian;TX;USA;3.589.530.778;-1.004.036.397
HHG;Huntington Municipal;Huntington;IN;USA;4.085.299;-8.545.941.917
HHH;Hilton Head;NA;NA;USA;32.224.384;-80.697.629
HHR;Jack Northrop Field/Hawthorne Municipal;Hawthorne;CA;USA;3.392.283.972;-1.183.351.872
HHW;Stan Stamper Municipal;Hugo;OK;USA;3.403.482.556;-9.554.190.611
HI01;Princeville;Hanalei;HI;USA;2.220.919;-1.594.455.339
HIB;Chisholm-Hibbing;Hibbing;MN;USA;4.738.659.917;-9.283.899.333
HIE;Mt Washington Regional;Whitefield;NH;USA;4.436.761.639;-7.154.447.111
HIG;Higginsville Industrial Municipal;Higginsville;MO;USA;3.907.334.639;-9.367.716.083
HII;Lake Havasu City;Lake Havasu City;AZ;USA;3.456.816.056;-1.143.561.783
HIO;Portland-Hillsboro;Hillsboro (Portland);OR;USA;4.554.039.389;-1.229.498.258
HJH;Hebron Municipal;Hebron;NE;USA;4.015.225;-9.758.697.222
HJO;Hanford Municipal;Hanford;CA;USA;3.631.852.194;-1.196.288.675
HKA;Blytheville Municipal;Blytheville;AR;USA;3.594.040.667;-8.983.080.583
HKS;Hawkins ;Jackson;MS;USA;323.347.725;-9.022.253.167
HKY;Hickory Municipal;Hickory;NC;USA;3.574.114.639;-8.138.954.889
HLC;Hill City Municipal;Hill City;KS;USA;3.937.883.611;-9.983.149.444
HLG;Wheeling-Ohio Cty;Wheeling;WV;USA;40.175;-8.064.627.778
HLN;Helena Regional;Helena;MT;USA;4.660.681.806;-1.119.827.503
HLX;Twin County;Galax;VA;USA;3.676.611.472;-8.082.356.556
HMT;Hemet-Ryan;Hemet;CA;USA;3.373.398.167;-1.170.225.258
HMZ;Bedford County;Bedford;PA;USA;4.008.536.861;-7.851.221.778
HNB;Huntingburg;Huntingburg;IN;USA;3.824.902.583;-8.695.371.833
HNH;Hoonah;Hoonah;AK;USA;5.809.609.139;-1.354.096.975
HNL;Honolulu International;Honolulu;HI;USA;2.131.869.111;-1.579.224.072
HNM;Hana;Hana;HI;USA;2.079.563.722;-1.560.144.378
HNR;Harlan Municipal;Harlan;IA;USA;4.158.438.889;-9.533.963.889
HNS;Haines;Haines;AK;USA;5.924.522.806;-1.355.221.086
HNZ;Henderson-Oxford;Oxford;NC;USA;3.636.156.111;-7.852.916.639
HOB;Lea County Regional;Hobbs;NM;USA;3.268.752.778;-1.032.170.278
HOC;Highland County;Hillsboro;OH;USA;3.918.875.944;-8.353.880.694
HOE;Homerville;Homerville;GA;USA;3.105.591.667;-8.277.413.889
HOM;Homer;Homer;AK;USA;5.964.555.556;-1.514.765.833
HON;Huron Regional;Huron;SD;USA;4.438.520.056;-982.285.425
HOT;Memorial ;Hot Springs;AR;USA;3.447.803.389;-9.309.620.833
HOU;William P Hobby;Houston;TX;USA;2.964.541.861;-9.527.888.889
HPB;Hooper Bay;Hooper Bay;AK;USA;6.152.418.306;-1.661.467.797
HPN;Westchester Cty;White Plains;NY;USA;4.106.695.778;-7.370.757.444
HPT;Hampton Municipal;Hampton;IA;USA;4.272.372.361;-9.322.634.056
HQG;Hugoton Municipal;Hugoton;KS;USA;3.716.308.056;-1.013.705.267
HQM;Bowerman;Hoquiam;WA;USA;4.697.120.167;-1.239.365.581
HQU;Thomson-McDuffie County;Thomson;GA;USA;3.352.972.639;-8.251.678.556
HQZ;Mesquite Metro;Mesquite;TX;USA;3.274.696.278;-9.653.041.722
HRI;Hermiston Muni;Hermiston;OR;USA;4.582.822.222;-1.192.591.667
HRL;Valley International;Harlingen;TX;USA;2.622.850.611;-9.765.439.389
HRO;Boone County;Harrison;AR;USA;3.626.152.056;-9.315.472.889
HRR;Healy River;Healy;AK;USA;6.386.620.806;-1.489.689.842
HRU;Herington Municipal;Herington;KS;USA;3.868.322.389;-9.680.800.639
HRX;Hereford Municipal;Hereford;TX;USA;3.485.761.639;-1.023.272.017
HSA;Stennis International;Bay St Louis;MS;USA;3.036.780.778;-8.945.461.083
HSB;Harrisburg-Raleigh;Harrisburg;IL;USA;378.115;-8.854.913.889
HSE;Billy Mitchell;Hatteras;NC;USA;352.327.875;-75.617.795
HSI;Hastings Municipal;Hastings;NE;USA;4.060.525;-9.842.788.889
HSL;Huslia;Huslia;AK;USA;6.570.055.556;-1.563.875
HSP;Ingalls ;Hot Springs;VA;USA;3.795.144.444;-7.983.389.444
HSR;Hot Springs Municipal;Hot Springs;SD;USA;4.336.824.528;-1.033.881.378
HSV;Huntsville International ;Huntsville;AL;USA;346.404.475;-8.677.310.944
HTH;Hawthorne Municipal;Hawthorne;NV;USA;3.854.436.583;-1.186.343.003
HTL;Roscommon County;Houghton Lake;MI;USA;4.435.980.556;-8.467.111.111
HTO;East Hampton;East Hampton;NY;USA;4.095.957.778;-7.225.185.056
HTS;Tri-State/Walker-Long ;Huntington;WV;USA;3.836.666.667;-8.255.802.778
HTW;Lawrence County Airpark,Inc;Chesapeake;OH;USA;3.841.924.861;-824.943.225
HUF;Terre Haute International-Hulman ;Terre Haute;IN;USA;3.945.146.361;-8.730.756.111
HUL;Houlton International;Houlton;ME;USA;4.612.308.333;-6.779.205.556
HUM;Houma-Terrebonne;Houma;LA;USA;295.665;-9.066.041.667
HUS;Hughes;Hughes;AK;USA;6.604.112.167;-1.542.631.903
HUT;Hutchinson Municipal;Hutchinson;KS;USA;3.806.548.306;-9.786.063.361
HVC;Hopkinsville-Christian County;Hopkinsville;KY;USA;3.685.658.333;-8.745.725
HVE;Hanksville;Hanksville;UT;USA;3.841.803.722;-1.107.040.378
HVN;Tweed-New Haven;New Haven;CT;USA;4.126.389.889;-728.871
HVR;Havre City-County;Havre;MT;USA;48.542.985;-1.097.623.419
HVS;Hartsville Municipal;Hartsville;SC;USA;3.440.308.333;-8.011.922.222
HWD;Hayward Executive;Hayward;CA;USA;3.765.926.528;-1.221.224.083
HWI;Hawk Inlet SPB;Hawk Inlet;AK;USA;5.812.744.139;-1.347.559.531
HWO;North Perry;Hollywood;FL;USA;2.600.142.417;-8.024.052.056
HWQ;Wheatland County  At Harlowton;Harlowton;MT;USA;464.541.225;-1.098.549.061
HWV;Brookhaven;Shirley;NY;USA;4.081.676.528;-7.286.204.722
HXD;Hilton Head;Hilton Head Island;SC;USA;3.222.436.111;-8.069.747.222
HXF;Hartford Municipal;Hartford;WI;USA;4.334.927.806;-8.839.112.528
HYA;Barnstable Mun Boardman/Polando ;Hyannis;MA;USA;4.166.933.639;-7.028.035.583
HYG;Hydaburg SPB;Hydaburg;AK;USA;5.520.631.611;-1.328.283.131
HYI;San Marcos Municipal;San Marcos;TX;USA;2.989.361.111;-9.786.469.444
HYL;Hollis SPB;Hollis;AK;USA;5.548.158.833;-1.326.460.942
HYR;Sawyer County;Hayward;WI;USA;4.602.585.722;-9.144.424.278
HYS;Hays Municipal;Hays;KS;USA;3.884.494.167;-9.927.403.361
HYW;Conway-Horry County;Conway;SC;USA;338.285;-7.912.216.667
HZD;Carroll County;Huntingdon;TN;USA;3.608.930.722;-8.846.329.778
HZE;Mercer County Regional;Hazen;ND;USA;4.728.986.111;-1.015.809.444
HZL;Hazleton Muni;Hazleton;PA;USA;4.098.677.778;-7.599.488.889
HZR;False River Air Park;New Roads;LA;USA;3.071.832.333;-9.147.866.972
HZY;Ashtabula County;Ashtabula;OH;USA;4.177.797.528;-8.069.551.333
I05;Sturgis Municipal;Sturgis;KY;USA;3.754.083.333;-8.795.183.333
I12;Sidney Municipal;Sidney;OH;USA;4.024.127.944;-8.415.101.167
I16;Kee ;Pineville;WV;USA;3.760.044.444;-8.155.927.778
I18;Jackson County;Ravenswood;WV;USA;3.892.977.778;-8.181.947.222
I19;Greene County;Dayton;OH;USA;3.969.172.639;-8.399.023.806
I22;Randolph County;Winchester;IN;USA;4.016.885.083;-8.492.585.333
I23;Fayette County;Washington Court House;OH;USA;3.957.040.167;-8.342.052.444
I25;Welch Muni;Welch;WV;USA;3.741.678.056;-8.152.899.417
I32;Morehead-Rowan County;Morehead;KY;USA;3.813.341.472;-8.353.796.528
I34;Greensburg-Decatur County ;Greensburg;IN;USA;3.932.691.111;-8.552.252.694
I35;Tucker-Guthrie Memorial;Harlan;KY;USA;3.685.981.028;-8.336.101.639
I39;Madison County;Richmond;KY;USA;3.763.152.778;-8.433.244.444
I40;Richard Downing;Coshocton;OH;USA;4.030.918.056;-8.185.338.194
I42;Paoli Municipal;Paoli;IN;USA;3.858.338.806;-8.646.248.778
I43;James A Rhodes;Jackson;OH;USA;3.898.135.194;-8.257.785.667
I50;Stanton;Stanton;KY;USA;3.785.008.167;-8.384.575.194
I57;Pike County;Waverly;OH;USA;3.916.693.333;-82.928.175
I63;Mt. Sterling Municipal;Mt. Sterling;IL;USA;399.875;-9.080.416.667
I66;Clinton ;Wilmington;OH;USA;3.950.286.111;-8.386.305.556
I67;Cincinnati West;Harrison;OH;USA;3.925.894.444;-8.477.430.556
I68;Lebanon-Warren County;Lebanon;OH;USA;3.946.217.306;-8.425.184.722
I69;Clermont County;Batavia;OH;USA;3.907.839.722;-8.421.020.722
I74;Grimes ;Urbana;OH;USA;4.012.928.306;-837.548.775
I75;Osceola Municipal;Osceola;IA;USA;4.105.221.889;-9.368.966.222
I76;Peru Municipal;Peru;IN;USA;4.078.631.889;-8.614.638.306
I78;Union County;Marysville;OH;USA;4.022.469.444;-8.335.161.111
I83;Salem Municipal;Salem;IN;USA;3.860.200.167;-8.613.997.889
I86;Perry County;New Lexington;OH;USA;3.969.159.667;-8.219.778.583
I88;Pontiac Municipal;Pontiac;IL;USA;4.092.372.222;-886.255
I93;Breckinridge County;Hardinsburg;KY;USA;3.778.505.944;-8.644.192.194
I95;Hardin County;Kenton;OH;USA;4.061.072;-8.364.359.694
IAD;Washington Dulles International;Chantilly;VA;USA;3.894.453.194;-7.745.580.972
IAG;Niagara Falls Intl;Niagara Falls;NY;USA;4.310.725.861;-7.894.538.139
IAH;George Bush Intercontinental;Houston;TX;USA;2.998.047.222;-9.533.972.222
IAN;Bob Baker Memorial;Kiana;AK;USA;6.697.937.611;-1.604.358.597
IBM;Robert E. Arraj ;Kimball;NE;USA;4.118.805.556;-1.036.773.889
ICL;Schenck ;Clarinda;IA;USA;4.072.178.361;-9.502.642.667
ICT;Wichita Mid-Continent;Wichita;KS;USA;3.764.995.889;-9.743.304.583
IDA;Idaho Falls Regional;Idaho Falls;ID;USA;4.351.455.556;-1.120.701.667
IDI;Indiana Cty/Jimmy Stewart;Indiana;PA;USA;4.063.222.222;-7.910.552.778
IDL;Indianola Municipal;Indianola;MS;USA;3.348.574.611;-9.067.887.611
IDP;Independence Municipal;Independence;KS;USA;3.715.837.222;-9.577.838.333
IEM;Whittier;Whittier;AK;USA;607.772.125;-1.487.215.775
IEN;Pine Ridge;Pine Ridge;SD;USA;4.302.257.694;-1.025.110.728
IER;Natchitoches Municipal;Natchitoches;LA;USA;3.173.572;-9.309.913.639
IFA;Iowa Falls Municipal;Iowa Falls;IA;USA;4.247.078.639;-9.326.995.361
IFP;Laughlin/Bullhead International;Bullhead City;AZ;USA;3.515.738.889;-1.145.595.278
IGG;Igiugig;Igiugig;AK;USA;5.932.373.528;-1.559.032.733
IGM;Kingman;Kingman;AZ;USA;3.525.947.222;-1.139.380.556
IGQ;Lansing Municipal;Chicago/Lansing;IL;USA;4.153.988.889;-8.753.216.667
IGT;Nightmute;Nightmute;AK;USA;6.047.032.722;-1.646.856.414
IIB;Independence Municipal;Independence;IA;USA;4.245.359.833;-9.194.761.833
IIK;Kipnuk;Kipnuk;AK;USA;5.993.295.111;-1.640.305.131
IIY;Washington-Wilkes County;Washington;GA;USA;3.377.987.528;-8.281.661.639
IJD;Windham;Willimantic;CT;USA;4.174.404.028;-7.218.023.583
IJX;Jacksonville Municipal;Jacksonville;IL;USA;3.977.429.694;-9.023.856.583
IKK;Greater Kankakee;Kankakee;IL;USA;4.107.140.417;-8.784.626.861
IKV;Ankeny Regional;Ankeny;IA;USA;4.169.128.556;-9.356.630.333
ILE;Killeen Municipal;Killeen;TX;USA;3.108.583.333;-976.865
ILG;New Castle County ;Wilmington;DE;USA;3.967.872.222;-7.560.652.778
ILI;Iliamna;Iliamna;AK;USA;5.975.380.028;-1.549.109.597
ILM;Wilmington International;Wilmington;NC;USA;3.427.061.111;-7.790.255.556
IML;Imperial Municipal;Imperial;NE;USA;4.050.930.556;-1.016.205.278
IMM;Immokalee;Immokalee;FL;USA;2.643.316.667;-8.140.102.778
IMS;Madison Municipal;Madison;IN;USA;3.875.888.889;-8.546.552.778
IMT;Ford;Iron Mountain/Kingsford;MI;USA;4.581.835.417;-881.145.425
IN03;Indianapolis Downtown;Indianapolis;IN;USA;3.976.587.639;-86.148.875
IND;Indianapolis International;Indianapolis;IN;USA;3.971.732.917;-8.629.438.417
INK;Winkler County;Wink;TX;USA;3.177.962.833;-1.032.013.619
INL;Falls International;International Falls;MN;USA;4.856.618.722;-9.340.306.667
INT;Smith Reynolds;Winston-Salem;NC;USA;3.613.372.222;-80.222
INW;Winslow-Lindbergh Regional;Winslow;AZ;USA;3.502.191.667;-1.107.225.278
IOB;Mt Sterling-Montgomery County;Mount Sterling;KY;USA;3.805.813.889;-8.397.958.333
IOW;Iowa City Municipal;Iowa City;IA;USA;4.163.924.389;-9.154.650.333
IPJ;Lincoln County;Lincolnton;NC;USA;3.548.332.889;-8.116.125.833
IPL;Imperial County;Imperial;CA;USA;3.283.422.028;-1.155.787.456
IPT;Williamsport-Lycoming Cty;Williamsport;PA;USA;4.124.183.583;-7.692.109.556
IRK;Kirksville Regional;Kirksville;MO;USA;4.009.364.444;-9.254.496.917
IRS;Kirsch Municipal;Sturgis;MI;USA;418.128.725;-8.543.906.111
ISM;Kissimmee Municipal;Orlando;FL;USA;2.828.980.556;-8.143.708.333
ISN;Sloulin Field International;Williston;ND;USA;4.817.793.861;-1.036.423.467
ISO;Kinston Regional Jetport At Stallin;Kinston;NC;USA;3.532.807.944;-7.761.552.611
ISP;Long Island - MacArthur;Islip;NY;USA;407.952.425;-7.310.021.194
ISQ;Schoolcraft County;Manistique;MI;USA;4.597.464.056;-8.617.183.056
ISW;Alexander ;Wisconsin Rapids;WI;USA;4.436.033.833;-8.983.897.056
ISZ;Cincinnati-Blue Ash;Cincinnati;OH;USA;3.924.669.444;-8.438.897.222
ITH;Tompkins Cty ;Ithaca;NY;USA;4.249.102.778;-7.645.844.444
ITO;Hilo International;Hilo;HI;USA;1.972.026.306;-1.550.484.703
ITR;Kit Carson County;Burlington;CO;USA;392.425;-1.022.853.889
IWA;Williams Gateway;Phoenix;AZ;USA;3.330.783.333;-1.116.554.722
IWD;Gogebic County;Ironwood;MI;USA;4.652.747.472;-9.013.139.667
IWH;Wabash Municipal;Wabash;IN;USA;4.076.195.972;-8.579.873.417
IWI;Wiscasset;Wiscasset;ME;USA;4.396.141.667;-6.971.255.556
IWK;Wales;Wales;AK;USA;6.562.394.028;-1.680.991.719
IWS;West Houston;Houston;TX;USA;2.981.819.444;-9.567.261.111
IXD;New Century Aircenter;Olathe;KS;USA;3.883.090.472;-9.489.030.333
IYK;Inyokern;Inyokern;CA;USA;3.565.884.306;-1.178.295.122
IYS;Wasilla;Wasilla;AK;USA;6.157.196.083;-1.495.405.556
IZA;Santa Ynez;Santa Ynez;CA;USA;3.460.682.028;-1.200.755.617
IZG;Eastern Slopes Regional;Fryeburg;ME;USA;4.399.114.472;-7.094.787.444
JAC;Jackson Hole;Jackson;WY;USA;4.360.732.417;-1.107.377.389
JAN;Jackson International;Jackson;MS;USA;3.231.116.667;-9.007.588.889
JAS;Jasper County -Bell ;Jasper;TX;USA;3.089.058.333;-9.403.483.333
JAU;Campbell County;Jacksboro;TN;USA;3.633.457.556;-8.416.234.472
JAX;Jacksonville International;Jacksonville;FL;USA;3.049.405.556;-8.168.786.111
JBR;Jonesboro Municipal;Jonesboro;AR;USA;3.583.186.111;-9.064.616.667
JCT;Kimble County;Junction;TX;USA;3.051.126;-9.976.345.528
JDN;Jordan;Jordan;MT;USA;4.733.333.417;-1.069.339.564
JEF;Jefferson City Memorial;Jefferson City;MO;USA;3.859.117.917;-9.215.614.389
JER;Jerome County;Jerome;ID;USA;4.272.663.639;-1.144.571.506
JES;Jesup-Wayne County;Jesup;GA;USA;3.155.408.333;-8.188.344.444
JFK;John F Kennedy Intl;New York;NY;USA;4.063.975.111;-7.377.892.556
JFX;Walker County;Jasper;AL;USA;3.390.199.528;-8.731.416.639
JHM;Kapalua;Lahaina;HI;USA;2.096.293.639;-1.566.730.317
JHW;Chautauqua Cty;Jamestown;NY;USA;4.215.336.861;-79.258.035
JKA;Jack Edwards;Gulf Shores;AL;USA;3.028.951.667;-8.767.371.472
JKJ;Moorhead Municipal ;Moorhead;MN;USA;4.683.919.194;-9.666.313.028
JKL;Julian Carroll;Jackson;KY;USA;3.759.386.111;-8.331.725
JLN;Joplin Regional;Joplin;MO;USA;3.715.181.361;-9.449.826.833
JMR;Mora Municipal;Mora;MN;USA;4.588.609.722;-9.327.177.833
JMS;Jamestown Municipal;Jamestown;ND;USA;4.692.971.944;-9.867.819.528
JNU;Juneau International;Juneau;AK;USA;5.835.496.194;-1.345.762.764
JNX;Johnston County;Smithfield;NC;USA;3.554.094.139;-7.839.032.944
JOT;Joliet Park District;Chicago/Joliet;IL;USA;4.151.805.833;-8.817.525.583
JQF;Concord Regional;Concord;NC;USA;3.538.520.694;-8.070.971.389
JRA;Port Authority-W 30th St Midtown Heliport;New York;NY;USA;4.075.454.583;-7.400.708.389
JRB;Downtown Manhattan/Wall St. Heliport;New York;NY;USA;4.070.121.361;-7.400.902.833
JRF;Kalaeloa (John Rodgers );Kapolei;HI;USA;2.130.735.389;-1.580.703.017
JSO;Jacksonville-Cherokee County;Jacksonville;TX;USA;3.186.933.667;-9.521.739.028
JST;Johnstown-Cambria Cty;Johnstown;PA;USA;4.031.611.111;-7.883.394.444
JVL;Rock County;Janesville;WI;USA;4.261.958.222;-8.904.034.028
JVY;Clark County;Jeffersonville;IN;USA;3.836.562.278;-8.573.829.639
JWG;Watonga;Watonga;OK;USA;3.586.469.444;-9.842.075
JWN;John C. Tune;Nashville;TN;USA;3.618.236.194;-8.688.672.278
JXN;Jackson County Reynolds ;Jackson;MI;USA;4.225.978.556;-8.445.940.361
JYG;St James Municipal;St James;MN;USA;4.398.631.833;-9.455.793.722
JYL;Plantation Airpark;Sylvania;GA;USA;3.264.544.861;-8.159.649.722
JYM;Hillsdale Municipal;Hillsdale;MI;USA;4.192.126.083;-845.857.625
JYO;Leesburg Executive ;Leesburg;VA;USA;3.907.797.222;-775.575
JYR;Municipal;York;NE;USA;4.089.675;-9.762.277.778
JZI;Charleston Executive;Charleston;SC;USA;3.270.086.111;-8.000.291.667
JZP;Pickens County;Jasper;GA;USA;3.445.147.972;-8.445.659.278
JZZ;Koliganek;Koliganek;AK;USA;5.972.664.194;-1.572.594.722
K01;Farington ;Auburn;NE;USA;4.038.750.167;-9.578.916.167
K02;Perryville Municipal;Perryville;MO;USA;3.786.866.667;-8.986.213.889
K06;Greater Beardstown;Beardstown;IL;USA;3.997.338.139;-9.040.373.556
K09;Piseco Muni;Piseco;NY;USA;4.345.340.222;-7.451.765.083
K15;Linn Creek-Grand Glaize Memorial;Osage Beach;MO;USA;3.811.045;-9.268.054.583
K20;Wendell H. Ford;Hazard;KY;USA;3.738.783.833;-8.326.205.889
